Ticker Symbol,SPY,SPY,SPY,SPY,SPY,AAL,AAL,AAL,AAL,AAL,ZM,ZM,ZM,ZM,ZM,NFLX,NFLX,NFLX,NFLX,NFLX
Stock Info,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,
2019-06-06,267.417,269.549,266.723,268.825,73553896.61995,30.084,30.193,29.57,30.065,5565340,77.4,79.75,77.03,79.43,3024047.0,354.84,358.21,352.09,357.13,3709955
2019-06-05,266.504,267.119,264.61,267.089,75396534.725388,29.451,30.134,29.154,30.045,8805074,80.14,80.6,76.24,78.04,1295760.0,354.38,357.88,348.71,355.73,5020081
2019-06-04,261.606,264.938,261.11,264.799,81818743.781655,27.343,29.006,27.214,28.818,10325735,78.2,78.88,76.62,78.74,1134900.0,345.0,353.61,343.25,353.4,7891632
2019-06-03,259.861,261.06,257.778,259.177,102154872.18366,26.839,27.521,26.739,26.918,6867610,80.0,81.94,75.65,75.9,1570466.0,343.56,347.66,332.65,336.63,7849589
2019-05-31,260.713,261.606,259.791,259.821,92021620.662527,27.511,27.63,26.824,26.947,7519422,78.77,83.17,77.78,79.73,1594298.0,347.22,349.34,342.92,343.28,5023449
2019-05-30,263.47,264.332,262.21,263.39,66237110.453824,28.204,28.446,27.7,27.877,4783722,76.68,80.97,76.6,80.42,1996030.0,350.55,354.21,348.3,351.85,4008042
2019-05-29,263.272,263.718,261.199,262.657,111207340.78535,28.214,28.254,27.63,28.115,6313666,77.0,77.93,73.5831,75.77,1512129.0,353.6,353.848,345.9,349.19,5658913
2019-05-28,267.219,268.219,264.422,264.442,74188448.358911,28.956,29.016,28.204,28.431,8450574,76.8,79.39,76.8,77.77,1641491.0,354.39,361.2,353.64,354.78,4717144
2019-05-24,267.833,268.269,266.276,266.931,58550505.429365,29.381,29.63,28.679,28.867,5824537,80.48,81.2499,74.2,76.25,2946767.0,355.41,359.44,353.791,354.39,3830963
2019-05-23,267.287,267.337,264.838,266.326,104597716.77123,29.421,29.668,29.006,29.194,11443417,81.25,81.5,77.26,78.76,2855970.0,355.5,357.42,347.7,352.21,5630443
2019-05-22,269.449,270.61,269.103,269.628,52421267.25286,30.906,30.906,29.501,29.61,10366309,84.63,85.7,82.0,82.43,1596424.0,358.01,370.46,357.3,359.73,6229389
2019-05-21,269.816,270.828,269.549,270.441,49629365.054348,30.887,31.306,30.807,30.975,5039458,86.63,89.7,84.5,85.44,2576024.0,350.95,356.425,349.93,354.27,4026369
2019-05-20,268.131,269.429,267.248,268.021,66611953.479568,30.332,30.892,29.906,30.638,7655654,90.1,91.46,83.27,84.67,3666775.0,351.23,352.418,345.4,348.11,4621515
2019-05-17,269.142,272.424,269.122,269.826,106313057.48041,31.698,32.025,31.361,31.411,4801475,82.25,90.28,81.88,89.98,3442549.0,356.39,359.62,353.785,354.45,4725448
2019-05-16,269.826,272.99,269.757,271.582,81307856.951794,31.865,32.559,31.688,31.985,4789381,80.12,87.55,79.25,83.4,4580684.0,356.37,364.0,353.935,359.31,6441463
2019-05-15,265.8,269.757,265.592,269.063,78348727.226826,31.698,32.078,31.222,31.825,4566121,73.4,80.0,72.21,79.76,2426504.0,343.34,356.5,341.39,354.99,6340118
2019-05-14,266.177,269.103,266.038,267.525,81576504.689486,31.855,32.312,31.682,32.005,5561974,74.12,76.8851,73.11,73.14,1950421.0,348.71,349.95,342.5,345.61,5353029
2019-05-13,266.583,267.605,264.234,265.116,134850396.95178,32.816,32.856,31.648,31.806,7114718,77.39,77.39,70.6,72.54,2873222.0,352.29,354.26,343.1,345.26,8026697
2019-05-10,269.618,272.752,266.475,271.958,119106545.13795,33.37,33.835,32.6,33.638,5001951,75.79,79.74,74.77,79.63,1555091.0,361.62,365.258,353.06,361.04,5657123
2019-05-09,269.231,271.214,267.427,270.58,109616324.52069,33.043,33.662,32.717,33.598,4547284,76.85,76.99,74.0,75.21,1348243.0,360.9,364.2,352.75,362.75,5882572
2019-05-08,271.413,273.198,270.778,271.413,97006592.105324,33.35,34.022,33.211,33.4,4419986,74.61,78.5,74.03,77.68,2265503.0,367.92,369.0,361.36,364.37,6571957
2019-05-07,273.872,274.507,269.797,271.79,153325516.06052,33.895,33.973,33.058,33.558,7030751,77.85,78.05,73.25,73.33,1975220.0,377.0,379.91,365.81,370.46,6974924
2019-05-06,273.029,276.857,272.712,276.391,113564634.35043,33.796,34.309,33.274,34.29,4212531,75.01,80.79,74.5,78.24,2051824.0,377.69,381.35,376.0,378.67,5793144
2019-05-03,276.391,277.849,274.983,277.551,59901820.90562,33.757,34.439,33.698,34.329,5251036,75.0,80.25,75.0,79.18,2590281.0,381.53,385.03,378.272,385.03,5130301
2019-05-02,275.32,276.281,273.287,274.864,68892356.7106,33.51,34.394,33.393,33.5,5391631,72.75,75.89,69.6912,75.5,2525285.0,378.0,383.5,374.51,379.06,5398167
2019-05-01,278.205,278.413,275.439,275.449,75928511.561886,33.846,34.132,33.432,33.46,4526468,72.72,76.95,70.8159,72.76,3301900.0,374.0,385.99,373.175,378.81,9257284
2019-04-30,277.035,277.849,275.557,277.551,85929014.939095,33.334,33.936,33.106,33.728,5796460,68.4,72.52,66.67,72.47,4113123.0,369.56,374.5,368.348,370.54,3870095
2019-04-29,277.055,277.947,276.955,277.402,60594759.682038,33.067,33.54,32.87,33.324,5632753,66.53,68.5,64.75,68.17,1822349.0,373.68,374.575,369.115,371.83,3821703
2019-04-26,275.727,277.035,274.923,276.955,53940385.080024,31.725,33.47,31.676,32.622,9752151,66.12,66.99,63.6,66.22,1527450.0,368.35,375.14,366.24,374.85,5621901
2019-04-25,275.746,276.351,274.427,275.677,61201913.472338,33.6,33.796,32.692,32.968,6238990,64.74,66.85,62.6,65.02,3863275.0,374.49,374.76,365.7,368.33,6255496
2019-04-24,276.361,276.727,275.697,275.845,53385784.363215,33.47,34.033,33.451,33.54,3789942,71.4,71.5,63.16,63.2,4973529.0,381.07,381.9,373.27,374.23,6541872
2019-04-23,274.388,276.707,274.14,276.451,55349597.480255,32.988,33.728,32.978,33.52,3374820,66.87,74.169,65.55,69.0,6786513.0,375.45,384.8,374.707,381.89,10089820
2019-04-22,272.96,274.15,272.87,273.991,42545278.919864,33.65,33.747,32.983,33.038,3936295,61.0,68.9,59.94,65.7,9949738.0,359.7,377.69,359.0,377.34,11980534
2019-04-18,273.822,274.04,272.474,273.753,72789158.235508,33.974,34.162,33.451,33.916,3362946,65.0,66.0,60.321,62.0,25764659.0,355.0,360.41,351.64,360.35,8353165
2019-04-17,275.082,275.111,272.792,273.218,61728889.336096,34.004,34.261,33.653,33.926,3822658,,,,,,365.05,368.764,350.6,354.74,18054101
2019-04-16,274.645,274.705,273.267,273.882,55250610.692536,33.51,33.64,33.146,33.58,4558711,,,,,,355.0,364.479,352.72,359.46,18740232
2019-04-15,273.961,274.07,272.88,273.704,52542266.791734,34.192,34.774,33.234,33.304,6476325,,,,,,350.71,352.21,342.27,348.87,8842344
2019-04-12,273.733,274.189,272.106,273.882,73868962.944911,34.527,34.77,34.043,34.231,4672338,,,,,,360.69,361.75,349.36,351.14,15646199
2019-04-11,272.642,272.652,271.462,272.058,58365117.484054,33.54,34.507,33.46,34.349,7450989,,,,,,365.0,370.12,360.81,367.65,6526899
2019-04-10,271.65,272.216,271.194,272.116,55725535.697851,33.314,33.679,32.652,33.57,7255479,,,,,,365.79,368.848,362.25,363.92,4545561
2019-04-09,271.601,271.938,270.62,271.194,70070554.222453,32.928,33.077,32.168,32.87,8228299,,,,,,360.54,366.74,359.0,364.71,5439228
2019-04-08,271.958,272.722,271.254,272.602,56747676.438451,33.194,33.503,32.998,33.432,6303150,,,,,,365.11,365.94,359.93,361.41,4653810
2019-04-05,271.78,272.444,271.482,272.394,62103313.8493,33.52,33.946,33.432,33.61,5233983,,,,,,369.0,369.8,364.66,365.49,3905493
2019-04-04,270.699,271.344,269.995,271.076,51907500.249951,33.51,33.669,32.908,33.48,6275303,,,,,,370.07,372.05,362.4,367.88,4627305
2019-04-03,271.204,271.641,269.747,270.362,72296211.979362,32.78,33.54,32.77,33.264,10182149,,,,,,369.26,373.411,366.19,369.75,5376623
2019-04-02,270.015,270.193,269.093,269.955,42450155.557546,32.604,33.028,32.032,32.554,10545625,,,,,,366.25,368.42,362.22,367.72,5158742
2019-04-01,268.725,270.124,268.467,269.816,82227727.346046,31.556,32.294,31.28,31.922,7537888,,,,,,359.0,368.33,358.51,366.96,7036097
2019-03-29,266.564,266.99,265.394,266.633,87067935.805392,30.727,31.464,30.427,31.34,7074341,,,,,,357.16,358.25,353.71,356.56,4705636
2019-03-28,264.63,265.453,263.43,264.968,59578593.081893,30.6,30.955,30.037,30.491,6776813,,,,,,354.485,355.94,349.2,354.61,4360960
2019-03-27,265.364,265.949,262.34,263.976,76514198.180031,29.87,30.787,29.751,30.531,6492816,,,,,,361.0,362.47,350.37,353.37,7852370
2019-03-26,265.245,266.355,263.896,265.374,72171965.186561,30.106,30.215,29.574,29.81,4644848,,,,,,367.87,368.38,358.02,359.97,7666475
2019-03-25,263.232,264.472,262.062,263.4,90657566.269624,30.126,30.309,29.761,29.81,5241425,,,,,,359.0,367.04,357.44,366.23,8473845
2019-03-22,267.347,267.893,263.54,263.608,129944105.86656,30.906,31.024,30.126,30.166,7589310,,,,,,375.95,376.43,360.04,361.01,8661346
2019-03-21,264.898,269.181,264.848,268.755,84274926.31346,30.481,31.35,30.382,31.033,5801857,,,,,,374.0,379.0,370.61,377.87,8544017
2019-03-20,266.336,267.615,264.61,265.761,89634209.321497,31.083,31.133,30.362,30.551,6333985,,,,,,358.91,375.9,357.01,375.22,10917165
2019-03-19,267.625,268.428,265.632,266.574,95629205.818968,31.083,31.696,30.965,31.173,6916026,,,,,,366.4,366.96,356.8,358.78,7541425
2019-03-18,265.761,266.812,265.532,266.504,65893895.883021,31.083,31.163,30.62,30.965,6924321,,,,,,362.47,370.971,361.86,363.44,7194726
2019-03-15,264.808,266.385,264.62,265.542,86137973.712368,31.852,31.922,30.999,31.014,9774433,,,,,,361.02,364.0,358.89,361.46,8443210
2019-03-14,264.432,264.868,263.798,264.234,71842620.020498,31.536,32.042,31.459,31.706,6541003,,,,,,360.5,363.84,358.101,358.82,5271429
2019-03-13,263.608,265.394,263.43,264.402,85803737.496135,30.807,31.503,30.59,31.419,11241592,,,,,,355.81,362.48,352.765,361.21,6444092
2019-03-12,262.25,263.202,262.052,262.657,84769885.463655,31.764,31.764,30.471,30.511,11033483,,,,,,359.37,360.13,353.8,356.27,5164571
2019-03-11,258.711,261.864,258.681,261.705,69268195.090264,31.221,31.842,31.153,31.626,9063901,,,,,,352.0,358.98,350.03,358.86,5387285
2019-03-08,256.499,258.115,256.023,257.947,91290641.617358,31.479,31.691,30.955,31.488,6283628,,,,,,345.75,349.92,342.47,349.6,6898838
2019-03-07,260.158,260.317,257.57,258.463,100962061.02067,32.268,32.268,31.199,31.794,7207731,,,,,,360.16,362.86,350.5,352.6,6151331
2019-03-06,262.34,262.35,260.297,260.644,79845737.507225,32.78,32.973,32.084,32.328,6507103,,,,,,353.6,359.88,351.7,359.61,6211895
2019-03-05,262.696,262.914,261.675,262.21,62900586.289312,33.58,33.926,32.732,32.79,7504997,,,,,,351.46,356.17,348.25,354.3,5937754
2019-03-04,264.65,264.898,260.168,262.568,113315148.43631,34.3,34.429,33.057,33.274,7091915,,,,,,359.72,362.25,348.044,351.04,7486996
2019-03-01,263.57,263.976,262.022,263.55,83932501.369933,35.11,35.485,33.916,34.182,8770070,,,,,,362.26,362.87,354.692,357.32,5526539
2019-02-28,262.151,262.617,261.586,261.923,73704620.633823,35.158,35.416,34.705,35.158,7979398,,,,,,362.47,366.39,357.709,358.1,6186763
2019-02-27,261.784,262.746,260.773,262.389,60567147.93902,35.632,35.849,34.802,35.217,5953678,,,,,,363.5,368.03,359.8,362.87,5629945
2019-02-26,262.32,263.43,262.102,262.508,60484715.08708,35.426,36.239,35.277,35.771,7666451,,,,,,362.98,365.7,359.33,364.97,4944593
2019-02-25,263.846,264.372,262.598,262.676,73451810.822504,35.277,35.898,35.197,35.426,11052143,,,,,,367.01,371.49,363.79,363.91,7569320
2019-02-22,261.378,262.538,260.703,262.33,83117512.235202,34.537,35.08,34.537,35.021,5465876,,,,,,360.34,366.13,360.05,363.02,7088214
2019-02-21,260.991,261.368,259.711,260.713,68327395.035144,34.517,35.041,34.364,34.517,5979856,,,,,,360.03,362.85,353.88,356.97,6227897
2019-02-20,261.08,262.122,260.565,261.675,81517349.202498,34.537,34.774,34.309,34.595,7063379,,,,,,364.85,366.71,356.7,359.91,8110741
2019-02-19,259.821,261.834,259.811,261.12,62907230.049832,34.567,35.426,34.537,35.001,6522441,,,,,,355.8,365.0,355.32,361.92,7396559
2019-02-15,259.721,260.713,259.503,260.673,103306758.87099,35.761,35.858,34.498,34.586,11625681,,,,,,358.47,364.4,355.5,356.87,9229980
2019-02-14,257.302,259.047,256.43,257.867,88565192.150994,35.435,36.042,35.197,35.632,4124587,,,,,,351.75,360.45,348.33,359.07,9295338
2019-02-13,258.483,259.325,258.046,258.443,69457921.4475,35.356,35.981,35.336,35.731,5916118,,,,,,357.3,359.6,350.28,351.77,10559146
2019-02-12,256.023,258.006,255.944,257.6,76898810.196082,35.277,36.678,35.197,35.277,6975473,,,,,,348.09,360.0,346.52,359.97,10429399
2019-02-11,254.882,255.16,253.762,254.328,72377896.551049,35.602,36.232,35.602,36.107,4998768,,,,,,350.0,352.87,344.81,345.73,5454863
2019-02-08,252.582,254.288,251.709,254.178,80642806.237519,35.326,35.751,34.921,35.523,5039962,,,,,,338.0,348.0,338.0,347.57,7561391
2019-02-07,254.634,255.21,252.156,253.872,101597159.34709,35.978,36.214,35.465,35.692,5935807,,,,,,347.9,348.75,339.02,344.71,7864529
2019-02-06,256.36,256.876,255.567,256.32,62084711.723233,36.313,36.599,36.125,36.274,5880620,,,,,,357.0,357.04,347.19,352.19,6717662
2019-02-05,256.043,256.975,255.528,256.658,84647779.639825,36.323,36.737,36.214,36.441,6083647,,,,,,353.2,360.0,352.9,355.81,9046623
2019-02-04,253.842,255.656,253.147,255.596,64635284.464062,35.584,36.224,35.545,36.194,9236308,,,,,,342.6,352.0,341.3,351.34,9051387
2019-02-01,253.881,254.882,252.979,253.792,91276519.088167,35.2,36.008,35.2,35.535,6719166,,,,,,337.18,346.84,336.5,339.85,9827760
2019-01-31,251.402,254.178,251.165,253.663,110673586.0269,35.732,35.969,34.984,35.2,7831201,,,,,,339.68,345.99,338.092,339.5,8535517
2019-01-30,249.131,252.364,248.338,251.461,98396200.974783,35.85,36.097,35.594,35.762,7555851,,,,,,332.75,341.78,330.8,340.66,9234530
2019-01-29,248.041,248.626,246.672,247.545,70372073.851141,36.175,36.49,35.496,35.713,8885718,,,,,,335.87,338.22,328.151,328.9,7655189
2019-01-28,247.525,247.951,246.038,247.892,91096832.998044,33.98,36.037,33.952,35.989,15083476,,,,,,334.7,336.3,328.88,335.66,8652082
2019-01-25,249.627,250.649,247.793,249.795,103088310.45192,33.401,34.934,33.222,34.424,16191437,,,,,,328.72,340.0,328.51,338.05,11166609
2019-01-24,247.356,248.298,246.306,247.684,62995902.268245,33.715,33.803,32.309,33.124,15782275,,,,,,320.6,331.8,319.0,326.67,11131627
2019-01-23,248.13,248.854,244.976,247.545,91540146.692304,32.405,32.574,30.891,31.147,14549445,,,,,,328.25,331.75,318.6,321.99,13480138
2019-01-22,248.883,249.101,245.344,247.039,122930444.80373,33.222,33.342,31.934,32.219,14834254,,,,,,334.89,336.88,321.03,325.16,17941416
2019-01-18,249.032,250.907,247.168,250.421,136091752.54405,33.302,33.497,32.626,33.43,5911789,,,,,,351.97,353.0,336.73,339.1,26621040
2019-01-17,244.352,248.041,244.302,247.128,102274397.34823,32.229,33.351,32.111,33.046,6013233,,,,,,349.5,355.79,346.41,353.19,18871195
2019-01-16,245.135,246.196,244.917,245.264,82608998.321022,32.299,33.134,32.219,32.319,9289371,,,,,,354.0,358.85,348.11,351.39,15385548
2019-01-15,242.309,245.016,242.299,244.669,90665484.728579,31.373,32.337,31.127,31.589,7766647,,,,,,349.6,357.22,347.0,354.64,21181234
2019-01-14,241.387,242.755,240.981,241.903,75449587.997,30.901,31.422,30.212,31.205,5973578,,,,,,334.24,335.48,329.13,332.94,10499582
2019-01-11,242.181,243.43,241.545,243.4,78588395.744381,31.294,31.481,30.605,31.294,7011975,,,,,,330.96,341.09,328.52,337.59,19500429
2019-01-10,240.851,243.569,240.127,243.301,103025069.67746,30.133,31.698,29.307,31.529,20045278,,,,,,314.57,325.37,312.5,324.66,13472475
2019-01-09,242.061,243.331,240.782,242.448,101091306.76928,31.904,33.017,31.786,32.888,6279318,,,,,,317.71,323.351,313.5,319.96,13343152
2019-01-08,241.347,241.813,238.72,241.297,109078067.97916,32.829,33.115,31.688,31.904,7222661,,,,,,319.98,320.593,308.01,320.27,15359180
2019-01-07,237.47,240.544,236.558,239.076,109744705.00723,31.481,32.947,30.742,32.425,8140223,,,,,,302.1,316.8,301.65,315.34,18620116
2019-01-04,232.701,237.866,232.284,237.192,151763583.89626,29.956,31.579,29.916,31.529,9521140,,,,,,281.88,297.8,278.54,297.57,19330102
2019-01-03,233.295,233.613,228.992,229.488,153372269.45782,31.187,31.347,28.352,29.582,17094001,,,,,,270.2,275.79,264.43,271.2,14969647
2019-01-02,231.173,236.092,231.144,235.11,135054199.44887,30.959,32.129,30.557,31.964,5314020,,,,,,259.28,269.75,256.58,267.66,11679528
2018-12-31,234.545,235.12,232.581,234.872,153541109.51814,31.579,32.1,31.177,31.599,5420926,,,,,,260.16,270.1,260.0,267.66,13508920
2018-12-28,234.565,236.28,231.6,232.829,162905579.72285,31.659,32.08,31.008,31.323,6482609,,,,,,257.94,261.914,249.8,256.08,10987286
2018-12-27,227.97,233.355,224.579,233.137,198196943.14477,31.205,31.539,30.373,31.529,7877088,,,,,,250.11,255.59,240.1,255.565,12235217
2018-12-26,221.773,231.352,219.69,231.352,232478385.38381,29.641,31.814,29.119,31.776,8760667,,,,,,233.92,254.5,231.23,253.67,14402735
2018-12-24,224.649,226.334,220.166,220.226,156746246.96506,30.024,30.428,29.198,29.247,5997425,,,,,,242.0,250.65,233.68,233.88,9547616
2018-12-21,231.877,234.684,225.531,226.215,271699397.01004,31.442,32.129,30.163,30.29,11991449,,,,,,263.83,264.5,241.29,246.39,21397595
2018-12-20,233.454,235.08,228.596,230.945,269767941.46738,31.824,32.159,30.457,31.382,9592234,,,,,,264.64,269.9,251.88,260.58,16792928
2018-12-19,238.412,242.369,232.979,234.763,230102668.19077,32.927,33.439,31.718,31.904,8251829,,,,,,269.96,280.87,263.77,266.77,13788448
2018-12-18,240.306,241.02,236.657,238.323,143968950.19628,31.954,33.11,31.954,33.007,9265027,,,,,,263.3,275.75,263.29,270.94,10350079
2018-12-17,242.369,243.539,236.885,238.59,177123219.16561,31.786,32.338,31.192,31.529,7761613,,,,,,266.51,272.98,261.075,262.8,9634734
2018-12-14,245.71,246.682,242.795,243.37,125181209.2792,31.757,32.745,31.569,31.894,8696988,,,,,,271.81,277.667,265.0,266.84,9915319
2018-12-13,249.022,249.925,246.772,247.951,103456269.70273,33.754,34.138,31.864,31.944,10445924,,,,,,277.64,279.32,271.85,276.02,8379292
2018-12-12,249.905,251.323,247.951,248.031,104862604.95531,34.0,34.233,33.546,33.803,7753902,,,,,,267.66,281.77,266.48,274.88,11456716
2018-12-11,250.093,250.271,245.234,246.782,130043884.29848,33.813,34.256,33.076,33.557,8185704,,,,,,274.08,274.5,262.76,265.32,9843199
2018-12-10,246.088,247.753,241.625,246.722,162089655.74203,33.134,33.627,32.09,33.302,8707704,,,,,,264.19,271.18,260.609,269.7,9605553
2018-12-07,251.769,253.395,245.383,246.256,172335493.18727,35.998,36.017,32.849,33.037,14612641,,,,,,282.48,284.209,263.38,265.14,12466711
2018-12-06,248.457,252.255,245.204,252.136,218535765.15398,35.428,36.51,35.22,36.353,9530563,,,,,,268.33,283.22,267.14,282.88,13074324
2018-12-04,260.079,260.545,252.195,252.513,190495047.78986,38.203,38.579,36.087,36.107,12514211,,,,,,288.13,295.74,274.72,275.33,12800586
2018-12-03,261.893,261.982,259.285,260.961,110257908.2788,39.925,39.935,38.514,39.019,6684047,,,,,,293.19,298.72,284.58,290.3,14117370
2018-11-30,255.824,258.135,255.508,257.55,105106079.41581,37.809,39.561,37.809,39.521,10177606,,,,,,288.0,290.81,283.061,286.13,11860117
2018-11-29,255.746,257.451,254.546,255.984,88133809.593755,38.184,38.714,37.789,37.809,5262110,,,,,,282.32,290.49,275.5,288.75,15431538
2018-11-28,251.908,256.539,250.708,256.539,136599570.61811,37.975,38.349,37.179,38.319,6781744,,,,,,271.98,284.0,263.34,282.65,14801333
2018-11-27,248.854,250.767,248.219,250.767,80808828.649551,37.602,38.149,37.208,37.681,8274908,,,,,,259.24,269.08,256.14,266.63,11149501
2018-11-26,248.328,250.183,247.922,249.935,85602531.793729,37.691,38.005,37.101,37.493,9351903,,,,,,260.55,266.25,253.8,261.43,12498560
2018-11-23,245.918,247.426,245.82,245.988,45816458.65411,36.077,37.661,36.077,37.346,6220252,,,,,,260.11,265.5,256.84,258.82,5245123
2018-11-21,248.398,249.607,247.604,247.614,80874438.305836,35.515,36.913,35.398,35.732,8842239,,,,,,274.42,275.34,261.51,262.13,11023037
2018-11-20,247.942,249.459,245.888,246.772,145581026.21365,34.493,35.811,34.304,35.024,7173990,,,,,,254.63,276.34,250.0,266.98,16693809
2018-11-19,255.13,255.438,250.471,251.422,110304985.39303,36.175,36.49,34.744,35.25,9573311,,,,,,283.79,285.09,269.15,270.6,12993797
2018-11-16,253.94,256.707,253.386,255.766,135570397.85837,36.805,36.933,35.919,36.165,10817971,,,,,,287.14,291.72,281.0,286.21,9099485
2018-11-15,251.105,255.586,249.469,255.1,144596502.18695,37.267,37.552,35.732,37.217,8430913,,,,,,285.51,292.5,282.16,290.06,9967098
2018-11-14,256.152,256.568,250.817,252.463,134144665.81013,37.396,37.975,36.854,37.503,7406499,,,,,,300.4,301.84,278.297,286.73,16853574
2018-11-13,255.16,257.253,253.425,254.178,105076560.66746,36.559,37.809,36.51,37.179,9850961,,,,,,295.0,303.55,289.1,294.4,12232162
2018-11-12,258.988,259.235,254.129,254.674,106678732.56036,35.732,36.711,35.207,36.274,9512125,,,,,,300.0,302.49,290.63,294.07,10924827
2018-11-09,260.703,260.902,258.056,259.513,105757207.27676,36.116,36.667,35.457,35.644,6904562,,,,,,311.07,312.98,298.01,303.47,13480792
2018-11-08,261.745,262.736,260.882,262.072,70194257.453184,36.184,36.46,35.398,36.274,6996080,,,,,,328.0,332.05,316.61,317.92,11023853
2018-11-07,259.335,262.627,258.889,262.548,109973620.27366,35.004,36.795,34.915,36.382,11080277,,,,,,312.9,328.56,311.0,327.5,13328328
2018-11-06,255.378,257.233,255.319,257.054,64308790.225592,35.034,35.388,34.285,34.609,11560687,,,,,,314.76,320.22,305.3,310.84,9710424
2018-11-05,254.556,256.013,253.514,255.448,70234496.173352,35.772,35.939,34.571,35.151,11488138,,,,,,311.1,317.53,303.74,315.44,10283044
2018-11-02,256.707,257.163,251.898,254.03,131252955.93424,35.908,36.762,34.976,35.653,10229609,,,,,,318.0,321.88,308.33,309.1,13404646
2018-11-01,253.752,255.766,252.632,255.567,106487646.79371,34.642,35.792,34.417,35.693,9826131,,,,,,304.59,318.45,296.67,317.38,15121450
2018-10-31,252.89,255.3,252.394,252.88,137313118.36385,34.505,35.231,34.162,34.427,11344036,,,,,,297.77,311.5,295.05,301.78,20360342
2018-10-30,246.354,250.519,245.86,250.203,168158266.07417,31.835,34.132,31.728,34.015,13315581,,,,,,275.57,290.525,271.209,285.81,23685702
2018-10-29,251.125,252.513,242.795,246.534,172046708.44138,32.523,33.362,31.355,31.994,9583919,,,,,,305.26,307.89,275.4,284.84,21698841
2018-10-26,248.457,253.197,245.076,247.912,215741460.79434,30.816,32.395,30.716,31.855,11655672,,,,,,300.51,313.99,292.3,299.83,19616041
2018-10-25,249.825,253.96,248.755,252.364,147764647.15917,30.609,32.71,30.541,31.767,18723844,,,,,,307.12,319.94,305.25,312.87,13346921
2018-10-24,255.388,255.795,247.307,247.902,190303129.03199,31.875,32.139,29.676,29.775,15639403,,,,,,332.28,333.0,300.73,301.83,19039297
2018-10-23,253.157,256.806,250.956,255.646,156638535.95569,30.943,31.835,30.03,31.777,12704840,,,,,,318.0,336.58,316.77,333.16,14907326
2018-10-22,258.829,259.147,256.37,256.945,88208075.904607,31.67,31.914,31.227,31.56,7715813,,,,,,333.1,335.8,320.34,329.54,17097175
2018-10-19,258.929,260.961,257.391,258.105,149734061.285,31.493,32.043,31.217,31.444,10643442,,,,,,351.0,355.8,332.2,332.67,16717233
2018-10-18,261.051,261.705,256.906,258.244,144014363.34499,32.955,33.13,31.276,31.464,13020739,,,,,,360.673,362.2,346.05,346.71,18461040
2018-10-17,262.022,262.667,259.335,262.022,118400891.64801,33.808,34.742,32.905,32.945,15354471,,,,,,378.33,380.0,356.5,364.7,32610947
2018-10-16,258.443,262.37,257.947,261.982,126566972.87561,31.464,32.817,31.384,32.66,11554322,,,,,,337.24,347.95,330.555,346.4,20156418
2018-10-15,257.451,258.869,256.281,256.37,109450912.22935,30.423,31.64,30.246,31.19,11303002,,,,,,337.63,339.206,326.93,333.13,11214956
2018-10-12,258.611,258.899,254.486,257.828,196061021.53574,31.375,31.531,30.236,30.335,13150057,,,,,,339.57,341.3,328.9,339.56,14870830
2018-10-11,258.889,260.595,252.612,254.288,294156557.05081,31.699,32.139,30.177,30.688,17440548,,,,,,324.94,334.2,315.81,321.1,16082056
2018-10-10,267.981,268.061,259.633,260.009,229822556.23487,32.71,32.777,31.001,31.021,20928740,,,,,,353.52,355.15,325.39,325.89,17183120
2018-10-09,268.537,269.905,267.933,268.537,79563598.538776,35.624,35.713,32.787,32.925,20035736,,,,,,348.48,358.72,347.09,355.71,8754990
2018-10-08,268.2,269.291,266.752,268.904,93908779.426075,35.762,36.164,34.936,35.231,8028832,,,,,,345.18,352.945,338.11,349.1,12375496
2018-10-05,270.659,271.204,267.437,268.904,113398090.56254,37.223,37.418,35.535,35.762,9300198,,,,,,359.77,363.5,343.0,351.35,13522957
2018-10-04,272.058,272.106,268.755,270.421,119385469.12332,38.077,38.283,36.782,37.213,6028928,,,,,,375.88,375.92,360.4,363.65,9074350
2018-10-03,273.515,273.942,272.176,272.564,69241394.152264,37.978,38.531,37.704,38.077,6491182,,,,,,378.53,380.93,374.881,377.05,5798605
2018-10-02,272.414,273.158,272.018,272.414,50579581.137393,38.863,38.863,37.685,37.783,7769705,,,,,,384.38,386.8,373.83,377.14,8638717
2018-10-01,272.93,273.684,271.869,272.572,66441907.296365,40.639,40.974,38.863,38.873,7350457,,,,,,375.85,386.11,375.59,381.43,8376560
2018-09-28,270.937,272.136,270.897,271.65,75017477.328787,40.6,41.174,39.943,40.56,5126022,,,,,,379.24,380.8,373.73,374.13,7114878
2018-09-27,271.344,272.752,271.046,271.621,63413565.681875,40.462,41.414,40.384,40.726,5761909,,,,,,379.87,383.2,376.0,380.71,7326246
2018-09-26,271.81,273.049,270.391,270.828,85343858.772991,40.08,40.709,40.02,40.276,4711445,,,,,,373.59,382.0,370.88,377.88,13799728
2018-09-25,272.384,272.494,271.413,271.68,47488408.184808,41.218,41.404,39.52,40.05,6872133,,,,,,370.23,371.34,364.492,369.43,6799816
2018-09-24,272.196,272.354,271.304,271.908,57163328.97496,42.465,42.494,41.071,41.198,7239891,,,,,,359.0,373.64,354.33,369.61,9322522
